Date,Impact,classes_-1,classes_1,roberta_neg,roberta_neu,roberta_pos,tweet_volume,+1D ETH,Price Diff ETH,ETH Volume,ETH_close
2020-07-18,6870,3,16,0.11655096691875,0.43527116335000005,0.4481778586324999,24865.0,1,3.0037184960000047,5397402116.73989,235.483805219
2020-07-19,2621,12,16,0.2205767414122807,0.46103119175438595,0.3183920475140351,18893.0,0,-2.3343560069999967,6251377304.55921,238.487523715
2020-07-20,18003,13,43,0.14337198767142859,0.3976694037252747,0.45895861894395606,24912.0,1,8.863560781999979,5600686192.17847,236.153167708
2020-07-21,20958,9,48,0.11274539464861387,0.42225254345544555,0.4650020578712871,27374.0,1,17.173927802000037,6806696014.6769,245.01672849
2020-07-22,50473,9,61,0.10848189585441176,0.4547082696102941,0.43680982858455886,25069.0,1,12.498392753999951,7702077382.78775,262.190656292
2020-07-23,22795,18,42,0.17560726146009434,0.4383530818396227,0.3860396479971698,27632.0,1,4.52636043800004,10281309261.7956,274.689049046
2020-07-24,17027,14,49,0.15467441653887753,0.38285604971836734,0.4624695149428571,27407.0,1,24.841351712999995,9466060358.15756,279.215409484
2020-07-25,18267,9,43,0.13242870033655912,0.42164823259139783,0.4459230736623656,27808.0,1,5.5868480949999935,10785021812.5683,304.056761197
2020-07-26,35269,14,40,0.161665664965,0.41261800980851066,0.4257163228276596,30432.0,1,11.870478888999967,12003973025.6976,309.643609292
2020-07-27,20076,12,49,0.11818828982652542,0.4511934992161017,0.4306182013855932,51139.0,0,-4.856835839999974,15644257058.4918,321.514088181
2020-07-28,23794,20,50,0.17003738108583336,0.39438547568518517,0.43557714294907407,45495.0,1,1.5336320779999824,12357108064.5674,316.657252341
2020-07-29,26810,12,37,0.131579088855914,0.4489101325430107,0.4195107808602151,33785.0,1,16.395744863000004,10878845706.0157,318.190884419
2020-07-30,40811,16,71,0.13746440599263568,0.3213353013604651,0.5412002891139535,32625.0,1,10.968020024999989,11827689045.337,334.586629282
2020-07-31,11913,16,37,0.165400547924375,0.433736903125,0.4008625604,30055.0,1,39.64507001800001,12030600491.5271,345.554649307
2020-08-01,27899,22,56,0.18166651662860467,0.383868341131783,0.4344651347170543,39913.0,0,-14.528007833000004,14045259476.5426,385.199719325
2020-08-02,6902,27,39,0.24444661863831776,0.4019220165373832,0.3536313632813084,33109.0,1,15.623461945000033,18909744275.0564,370.671711492
2020-08-03,10716,18,51,0.14504152125644296,0.45506890802684563,0.3998895595395973,29874.0,1,3.580311698999992,12834648062.1108,386.295173437
2020-08-04,17429,15,44,0.13816736249083333,0.46796991825833334,0.3938627104983333,29318.0,1,11.715101204000009,14086704220.9606,389.875485136
2020-08-05,21519,19,47,0.14968035320508474,0.4426195065677966,0.4077001327491525,38033.0,0,-6.628629192999995,12875466638.4325,401.59058634
2020-08-06,10575,22,35,0.21257963500921567,0.42202240391176477,0.3653979552156863,38775.0,0,-15.449102108000034,11304626458.1089,394.961957147
2020-08-07,19585,25,40,0.2176413698263359,0.43816339456106873,0.3441952324603053,37514.0,1,14.47452102599999,12751687083.9109,379.512855039
2020-08-08,1069,37,33,0.28721861688943084,0.4312201472601626,0.28156124082926826,29019.0,0,-2.866921121999951,9342060531.02452,393.987376065
2020-08-09,8287,29,37,0.23939616650406503,0.43538304480487805,0.3252207831308943,25986.0,1,4.767114564999986,9451065592.32828,391.120454943
2020-08-10,17835,35,51,0.22887632509339745,0.4152983579487179,0.3558253175641026,35606.0,0,-15.503501223,11685827893.4464,395.887569508
2020-08-11,17279,17,38,0.16370395441854546,0.4331001061909091,0.4031959270636364,33567.0,1,10.64009377299999,12792218736.9704,380.384068285
2020-08-12,12148,29,41,0.21939645361119658,0.4143184457008547,0.3662851057008547,35237.0,1,37.71762022399997,12408772745.1829,391.024162058
2020-08-13,15195,29,54,0.19938117624348387,0.4333766296580645,0.3672421939703226,30485.0,1,8.656057239000006,18480303525.5272,428.741782282
2020-08-14,15421,19,36,0.2025768391881356,0.4782084388694915,0.31921471586779665,38124.0,0,-4.042913026000008,15064589987.0928,437.397839521
2020-08-15,8546,12,46,0.14941133088588235,0.4047452369313726,0.4458434184872549,39156.0,1,0.4316834880000328,12416067894.221,433.354926495
2020-08-16,15918,13,33,0.14368350420967033,0.44782296678021977,0.4084935303439561,29007.0,0,-4.255357649000018,12168816874.4955,433.786609983
2020-08-17,20364,25,56,0.20402673729603174,0.3777419099365079,0.4182313547452381,40655.0,0,-5.861936679999985,13227089409.9208,429.531252334
2020-08-18,-295,27,46,0.22274606726946153,0.43115775785384614,0.3460961673615385,38262.0,0,-17.20552882999999,11978984078.5704,423.669315654
2020-08-19,24839,21,48,0.16954721119347457,0.42422210227542373,0.4062306752118644,36164.0,1,9.97600805899998,13137391166.8496,406.463786824
2020-08-20,32719,16,57,0.14858470340458335,0.38512426214999995,0.4662910215791667,33256.0,0,-27.313444575000005,10043032427.1609,416.439794883
2020-08-21,398,12,30,0.162094287230125,0.43783171027499995,0.40007398977499997,34177.0,1,6.708790907000036,11781796374.0018,389.126350308
2020-08-22,9886,10,28,0.1669577558689655,0.3646424943275862,0.4683997475413793,27846.0,0,-4.450641372999996,10131847985.2902,395.835141215
2020-08-23,17605,15,33,0.18503756165227847,0.39098180206962024,0.42398062330379743,28557.0,1,16.759707306999985,8137303969.58262,391.384499842
2020-08-24,30722,7,50,0.09024652298234043,0.4147591935744681,0.49499428404255325,32820.0,0,-24.143164114,10328860398.4294,408.144207149
2020-08-25,15572,19,35,0.2086092082135484,0.4123015320752689,0.37908925781612907,36405.0,1,2.4650811760000124,12428442042.1937,384.001043035
2020-08-26,10539,23,38,0.22147054882214287,0.38202450559183676,0.39650494282244897,31857.0,0,-3.833492088000014,9967343483.07735,386.466124211
2020-08-27,12703,16,38,0.15337644174979798,0.42886766542424243,0.4177558808636364,32432.0,1,13.242033969999966,10457777651.6621,382.632632123
2020-08-28,14240,11,41,0.13711233815144577,0.3905536071445783,0.47233406874698797,34517.0,1,4.046804945000019,9120674421.40906,395.874666093
2020-08-29,7445,7,20,0.17455521025150944,0.448934796,0.3765099846415095,26986.0,1,28.47424655700001,8777703480.5025,399.921471038
2020-08-30,9223,17,30,0.233006191083375,0.3828648120875,0.3841289839725,27893.0,1,6.684027670999967,11211948040.289,428.395717595
2020-08-31,28675,16,39,0.15821499802528846,0.4311115614326923,0.4106734401384615,29068.0,1,41.97217888800003,12774741797.1348,435.079745266
2020-09-01,45229,28,69,0.18220061077158825,0.4066975581705882,0.41110183106352943,35393.0,0,-37.01141726700001,18862763755.9624,477.051924154
2020-09-02,6503,24,39,0.21555835551784483,0.42965146792586206,0.3547901772560345,32608.0,0,-54.36857851799999,19691854013.5079,440.040506887
2020-09-03,16841,19,40,0.17507743087383335,0.44667686701416665,0.37824571014416664,37151.0,1,2.5692120460000183,19622845896.3384,385.671928369
2020-09-04,12784,13,32,0.1832989589695181,0.3917064834662651,0.4249945475542169,34973.0,0,-52.98106133600004,16747106257.3669,388.241140415
2020-09-05,-292,28,25,0.3082692791557895,0.42317291714736843,0.26855778610526315,28115.0,1,18.10218660000004,29880047640.4876,335.260079079
2020-09-06,-4996,21,22,0.28549512169402985,0.3700850675373134,0.3444198235119403,23088.0,0,-0.6887709250000285,27643678916.8941,353.362265679
2020-09-07,17960,4,31,0.09753360651387097,0.4292889132903226,0.47317749073387094,30832.0,0,-15.071382857999993,21763614731.5767,352.673494754
2020-09-08,18420,9,33,0.14080593924642856,0.43099929585714286,0.42819477225,28540.0,1,13.50790463200002,17991403431.6075,337.602111896
2020-09-09,17417,9,39,0.12104200421846939,0.4472677448265306,0.43169024235204084,30051.0,1,16.991890544,14547933520.4245,351.110016528
2020-09-10,24033,17,31,0.19184759539820512,0.3936085584038461,0.4145438401923077,29885.0,1,6.593681683,31421134556.3382,368.101907072
2020-09-11,11546,10,34,0.1397072779392405,0.4117085523227848,0.44858416794936706,30008.0,1,12.487520857999982,27296269328.6057,374.695588755
2020-09-12,4827,9,20,0.18124604187298243,0.4613380771491228,0.35741588319298245,27451.0,0,-21.613104566000004,13295405814.3959,387.183109613
2020-09-13,77551,13,18,0.2512594283633333,0.41948645315,0.32925411302499996,27955.0,1,11.698870020000015,15005899191.1031,365.570005047
2020-09-14,24203,10,33,0.1396596967146739,0.445469724173913,0.4148705876304348,29947.0,0,-12.42965683700004,17536695360.6158,377.268875067
2020-09-15,27856,6,40,0.10339958109135802,0.420890743271605,0.4757096755925926,34641.0,1,0.9730730860000564,16140584321.1878,364.83921823
2020-09-16,22892,15,38,0.189977427816,0.3829607737444445,0.42706177686222224,35407.0,1,23.20692836999996,16107612177.0569,365.812291316
2020-09-17,43961,18,50,0.16915237057966387,0.3760647019747899,0.45478292233697476,33417.0,0,-4.654677708000008,19899531080.4999,389.019219686
2020-09-18,33208,13,43,0.16310610630646466,0.40608071362626263,0.4308131668060606,31357.0,1,1.1798416260000408,14108357740.4861,384.364541978
2020-09-19,-70302,18,26,0.22328056264705884,0.4003536838676471,0.3763657592058824,29151.0,0,-14.491557416000036,11049507683.5861,385.544383604
2020-09-20,1862,11,17,0.21348899360566037,0.45172922641509433,0.33478176818301886,26571.0,0,-29.266752128000007,12292195784.1144,371.052826188
2020-09-21,30488,17,22,0.22835705202424655,0.4162178034041096,0.3554251485575342,32418.0,1,2.7170882570000003,17398267133.3014,341.78607406
2020-09-22,24149,6,32,0.12146617418942858,0.3864917226357143,0.4920421002742857,38132.0,0,-23.386844976999956,12732578043.008,344.503162317
2020-09-23,5678,12,25,0.19262540472141026,0.4571122060641025,0.35026238732948717,47367.0,1,28.239267799999997,12899346599.434765,321.11631734
2020-09-24,29863,8,34,0.13690075516582279,0.4170025545443038,0.44609668118987345,37643.0,1,2.827659600000004,15714304469.551537,349.35558514
2020-09-25,39104,11,47,0.09035535667473282,0.528206600148855,0.38143802161832063,38495.0,1,3.3048456299999884,14381086966.402643,352.18324474
2020-09-26,17154,14,22,0.21454847651333334,0.42740675925,0.35804474563333333,25955.0,1,1.9504068699999948,13049148578.633314,355.48809037
2020-09-27,10894,9,12,0.23094074636938774,0.47633150508163263,0.29272776952040813,37113.0,0,-2.279073649999986,13598126926.217398,357.43849724
2020-09-28,18834,10,33,0.14766591642875,0.3827627811640625,0.469571299196875,34219.0,1,4.597970339999961,14258455166.170256,355.15942359
2020-09-29,23060,12,30,0.17276681610808822,0.39979399104411767,0.42743920162058824,32020.0,1,0.1804798300000243,11600013236.401506,359.75739393
2020-09-30,22425,7,38,0.1051164590761039,0.4107535755064935,0.4841299568961039,33290.0,0,-6.731958940000027,11818610609.911312,359.93787376
2020-10-01,39697,19,47,0.19031758108839286,0.38199143931249996,0.42769096695267855,35755.0,0,-6.967001019999998,14679481910.903145,353.20591482
2020-10-02,6037,7,20,0.12313066797288136,0.48062369357627116,0.39624564122033895,32092.0,1,0.2831719200000293,14215390462.624027,346.2389138
2020-10-03,95,7,24,0.13047889713953126,0.460446261828125,0.4090748265890625,29374.0,1,6.056920979999973,10060167888.725325,346.52208572
2020-10-04,17546,8,23,0.157666669598,0.34224943566,0.500083900234,31026.0,1,1.3777648399999975,10696959019.87096,352.5790067
2020-10-05,22428,12,31,0.15661520464136985,0.3923639526027397,0.4510208251712328,29324.0,0,-13.140926159999992,11809507621.821072,353.95677154
2020-10-06,16892,19,38,0.17023426291851063,0.4020743470531915,0.4276913909946809,30843.0,1,0.9928236000000084,12830796111.973305,340.81584538
2020-10-07,14318,9,32,0.1541393368756757,0.4207745629324324,0.4250860923472973,34215.0,1,8.957490360000008,11929918060.017431,341.80866898
2020-10-08,23839,9,25,0.15259371109189188,0.46396588077027023,0.3834404122972973,42037.0,1,14.824317889999977,13461017711.458864,350.76615934
2020-10-09,30652,6,37,0.11061893695260275,0.37394766701917803,0.5154333903150684,41653.0,1,5.377110960000039,13043501762.905722,365.59047723
2020-10-10,24974,10,34,0.16647928132986112,0.3706984859513889,0.46282223833333336,37385.0,1,4.174461220000012,13618484323.701302,370.96758819
2020-10-11,-1153,11,19,0.1785644318392857,0.4581561481785714,0.36327940498214284,33070.0,1,12.58921608999998,12584512532.997314,375.14204941
2020-10-12,25379,10,44,0.13126866852023808,0.3364450845,0.5322862352071428,32811.0,0,-6.540504240000018,15867455423.689083,387.7312655
2020-10-13,17891,13,29,0.1461285025768889,0.46817498836666666,0.3856964963222222,33789.0,0,-1.7067233500000043,14226744837.67406,381.19076126
2020-10-14,19850,6,33,0.0980842383627381,0.4572833305714286,0.4446324021071429,87570.0,0,-2.0421921699999643,13918846566.589346,379.48403791
2020-10-15,26805,8,49,0.10902919223999999,0.3901085875468085,0.5008622216595745,63222.0,0,-11.212828460000026,14964182545.498398,377.44184574
2020-10-16,36267,8,31,0.14855319675791046,0.39490555,0.4565412547119403,36596.0,1,2.626923099999999,14670784817.427193,366.22901728
2020-10-17,10079,10,13,0.20643693634871796,0.453741085974359,0.33982199164102567,29771.0,1,9.35775756999999,10951115359.491545,368.85594038
2020-10-18,-23887,14,23,0.192395079764,0.4470510259066666,0.3605538804226667,26901.0,1,1.7219113200000038,11047103109.419369,378.21369795
2020-10-19,51099,9,40,0.1103084705905,0.38594900885,0.5037425297875,31375.0,0,-10.798694360000011,12811242091.78954,379.93560927
2020-10-20,2854,11,30,0.14744822617463768,0.424454240426087,0.4280975329710145,37581.0,1,23.05305204000001,13741586581.762468,369.13691491
2020-10-21,87726,17,85,0.11201642975184357,0.4246213990502793,0.46336217240446925,64870.0,1,21.58302574000004,20241324322.324265,392.18996695
2020-10-22,21484,13,48,0.12789914489030532,0.48145492348091606,0.3906459336389313,43790.0,0,-4.006301050000047,15772846484.71008,413.77299269
2020-10-23,10269,8,33,0.12628383340043478,0.4269848624202898,0.4467312945362319,35777.0,1,2.690927190000025,14256222051.84666,409.76669164
2020-10-24,6939,6,18,0.13236833400734693,0.43866736183673466,0.42896426932653065,32175.0,0,-6.239857529999995,12201739193.972786,412.45761883
2020-10-25,8008,6,20,0.15454355038526313,0.432820785245614,0.412635667245614,28445.0,0,-12.329448170000036,10890207469.017435,406.2177613
2020-10-26,8750,18,33,0.2130299671215294,0.4157898155682353,0.3711802202729412,36554.0,1,10.108731920000023,15155684229.20082,393.88831313
2020-10-27,22201,11,42,0.1343253160982653,0.4217376511734694,0.4439370391020408,44889.0,0,-15.346274329999972,13940434101.855663,403.99704505
2020-10-28,27749,15,41,0.15940946416545454,0.3984120468181818,0.4421784781931818,36385.0,0,-1.9206572200000096,15276441134.25126,388.65077072
2020-10-29,13857,13,34,0.15756942476975308,0.4065818122839506,0.4358487526765432,36808.0,0,-3.9101215100000095,12920477749.39854,386.7301135
2020-10-30,18846,5,30,0.11882303080062499,0.4009931993046875,0.4801837603859375,32806.0,1,3.770343299999979,13688056969.674105,382.81999199
2020-10-31,13760,8,24,0.17569512094450979,0.37940247845098035,0.4449023869313726,49308.0,1,9.767851640000003,11276963425.945831,386.59033529
2020-11-01,15717,5,20,0.1353179838301852,0.42123076314814817,0.4434512735185185,40439.0,0,-13.201454369999963,10475146018.401863,396.35818693
2020-11-02,18912,10,23,0.16422258713272725,0.42305471103636366,0.41272271714545455,32602.0,1,4.445440719999965,13997574252.227282,383.15673256
2020-11-03,40318,14,30,0.18793815866888888,0.4157329590833333,0.3963288726597222,36459.0,1,14.539825150000013,12588494762.175207,387.60217328
2020-11-04,40468,10,36,0.142713871711383,0.4354515795106383,0.4218345343042553,47315.0,1,11.925339749999978,15126077675.476122,402.14199843
2020-11-05,19043,19,41,0.18004564577857143,0.47615067666666666,0.34380367050000005,60368.0,1,40.651952110000025,15440711037.679276,414.06733818
2020-11-06,22538,14,38,0.16081299273009522,0.4649158893904762,0.37427111822380954,47823.0,0,-19.00615515999999,16738305610.451756,454.71929029
2020-11-07,6938,12,23,0.19091253500797103,0.4602234315652174,0.34886402971594205,33705.0,1,17.841650399999992,18873289788.27312,435.71313513
2020-11-08,7398,10,36,0.13870618932945206,0.3945878134520548,0.46670601345205476,30699.0,0,-9.391728460000024,11292383601.227934,453.55478553
2020-11-09,21194,11,29,0.17387662564844156,0.41063705620779223,0.41548632223376625,35977.0,1,5.51656405,13704320629.672075,444.16305707
2020-11-10,21722,7,27,0.14607471684691356,0.4800937813209877,0.373831497337037,35104.0,1,13.280906619999996,12090381666.30338,449.67962112
2020-11-11,28551,19,44,0.1858915821615748,0.44298281727165356,0.3711255914858268,39657.0,0,-1.955256599999984,14075403511.078665,462.96052774
2020-11-12,32412,14,36,0.151632647845,0.4363563918333333,0.4120109410077778,44220.0,1,13.621149779999996,12877327233.680256,461.00527114
2020-11-13,25338,17,50,0.15641736330288133,0.4276660642881356,0.41591655626779667,48337.0,0,-14.476584179999977,13191505724.739086,474.62642092
2020-11-14,7631,5,16,0.198677877732,0.43643139826000005,0.36489071248800004,37293.0,0,-12.59074141000002,10312037942.27298,460.14983674
2020-11-15,14951,8,23,0.15805399669361703,0.4012876165319149,0.4406583657659574,33836.0,1,12.38121725000002,10308617164.806108,447.55909533
2020-11-16,10437,15,31,0.16425137561477274,0.44087221699999996,0.3948764078125,47177.0,1,20.41976999999997,11441239444.33161,459.94031258
2020-11-17,59224,14,70,0.10191586322459459,0.428356119972973,0.46972800772297296,74813.0,0,-0.8760128299999792,14593057876.603,480.36008258
2020-11-18,17904,16,42,0.16986353773125,0.44384705830357146,0.38628940085357144,70679.0,0,-7.853650070000015,17880199224.06719,479.48406975
2020-11-19,33490,16,57,0.13549734386,0.417349011925,0.44715363339333336,43267.0,1,38.11415366,12473929217.903484,471.63041968
2020-11-20,46009,19,82,0.11815264637487341,0.39409199858227845,0.48775535479683546,47903.0,1,39.74204752000003,18629943296.2047,509.74457334
2020-11-21,46546,23,55,0.1875628702430827,0.4070327827969925,0.4054043436766917,45874.0,1,8.581474370000024,20757099183.908634,549.48662086
2020-11-22,15072,19,38,0.19724537201349207,0.47631355874603176,0.326441071584127,43581.0,1,50.38593333999995,21967049601.05205,558.06809523
2020-11-23,40371,19,81,0.12957868294083744,0.4684176686536946,0.40200363803300493,47594.0,0,-4.55628256,27272302871.85529,608.45402857
2020-11-24,47458,12,100,0.10320486050470047,0.42397631798617513,0.4728188297235023,78971.0,0,-33.21112979999998,23281758099.84144,603.89774601
2020-11-25,22782,14,50,0.1444478112921101,0.40569422964678903,0.4498579475229358,46379.0,0,-51.88544232000004,20088492892.57599,570.68661621
2020-11-26,14536,25,46,0.2190954205237008,0.39801966244881887,0.3828849261338583,53237.0,0,-1.3074861999999712,31104004592.476696,518.80117389
2020-11-27,18792,8,30,0.1420447953131579,0.44263853672368425,0.41531666811842105,44777.0,1,20.73611288999996,16831105702.971172,517.49368769
2020-11-28,15090,7,33,0.12839498909726027,0.42224049838356165,0.4493645075753425,37071.0,1,37.52824730999998,14770243833.185575,538.22980058
2020-11-29,10660,15,23,0.18740046966753424,0.44125139452054796,0.3713481476534246,33292.0,1,39.0844741300001,15017517758.173054,575.75804789
2020-11-30,19090,17,57,0.13240955711544117,0.41487640054044117,0.4527140304338235,66042.0,0,-27.51833489000001,20276867832.97377,614.84252202
2020-12-01,53826,9,80,0.08248677467075861,0.37256281470344826,0.5449504124806896,60008.0,1,11.028155099999935,27178964464.895428,587.32418713
2020-12-02,39694,17,57,0.14251624116171874,0.4012866425703125,0.45619709727109375,48309.0,1,18.356412630000023,16883292129.40914,598.35234223
2020-12-03,25124,22,56,0.16738399123074324,0.4449465859682432,0.3876694316763514,44375.0,0,-47.35455736999995,16146190946.431929,616.70875486
2020-12-04,9294,19,44,0.15764334579415096,0.39981645724528303,0.4425401854962264,46085.0,1,27.24127724999994,16337589996.897411,569.35419749
2020-12-05,30073,8,32,0.14576774837549294,0.37506564765492956,0.47916659230985914,39802.0,1,5.313517700000034,13498010566.223131,596.59547474
2020-12-06,16773,11,38,0.1318493166470115,0.40392558386206895,0.4642250808827586,39953.0,0,-10.065613100000064,11290893016.094542,601.90899244
2020-12-07,36978,5,48,0.08490240550686275,0.4412749865196079,0.47382260801274506,45372.0,0,-37.01562225999999,10720480961.526337,591.84337934
2020-12-08,34072,11,35,0.13216956895517243,0.43851129410344825,0.4293191276321839,46222.0,1,18.651354550000065,14398919320.07013,554.82775708
2020-12-09,18709,15,51,0.141739306390625,0.40923448479464286,0.4490262178625,42250.0,0,-13.800610570000003,15855915839.909492,573.47911163
2020-12-10,18849,19,37,0.19745610157218751,0.4025456606979167,0.3999982467916667,37279.0,0,-13.881160030000046,11672582039.82982,559.67850106
2020-12-11,13530,23,41,0.21951864966386792,0.4112575232122641,0.3692238197018868,35891.0,1,22.76997675000007,11098819124.362003,545.79734103
2020-12-12,13149,3,29,0.11436782112587301,0.40562776399999995,0.480004402484127,38898.0,1,21.095904719999908,8534557897.350276,568.56731778
2020-12-13,27441,12,31,0.17419643805243243,0.4151715595405405,0.41063198022972974,39491.0,0,-3.6520705299999454,9070377861.783049,589.6632225
2020-12-14,15755,11,43,0.15467525439773197,0.41542808270103093,0.42989665126288656,38737.0,1,3.3444504799999777,8125837101.541813,586.01115197
2020-12-15,42493,6,45,0.08630983033244187,0.4001426610930233,0.5135475093453489,43739.0,1,46.82624622000003,9326645839.951117,589.35560245
2020-12-16,52912,15,79,0.11993174590445714,0.4307101899828571,0.44935804989942857,127155.0,1,6.687118349999992,15817248372.944794,636.18184867
2020-12-17,33511,23,63,0.14990922791549383,0.42654104949753086,0.4235497201049383,120169.0,1,11.94295986999998,25479532147.20316,642.86896702
2020-12-18,34453,27,60,0.1745446588156604,0.4439312184402515,0.38152411932704405,67616.0,1,4.48599956999999,15756303982.872536,654.81192689
2020-12-19,16095,10,38,0.1370781869460177,0.4930671143460177,0.3698546944778761,56872.0,0,-21.00708008999993,12830893777.763968,659.29792646
2020-12-20,12312,20,33,0.19886019440479166,0.45671023726041665,0.34442958019270836,62679.0,0,-28.472974720000025,13375855441.559715,638.29084637
2020-12-21,6492,26,31,0.25286303902777774,0.4304284858425926,0.31670846505185185,61296.0,1,25.03632782,14419493620.66142,609.81787165
2020-12-22,-6986,43,44,0.25625794435253085,0.43534030516358024,0.308401742654321,45927.0,0,-51.13960257999997,14745890080.163755,634.85419947
2020-12-23,24696,39,45,0.2357152998350327,0.4354477905686275,0.32883689921895426,43942.0,1,27.89259003999996,15261413038.262846,583.71459689
2020-12-24,38471,21,46,0.18636548103415254,0.41651429056779665,0.3971202114525424,42618.0,1,14.803514699999935,14317413702.733274,611.60718693
2020-12-25,31564,15,47,0.1673631708742353,0.3352797890117647,0.4973570392823529,49739.0,1,9.42512923000004,13520927699.527304,626.41070163
2020-12-26,20703,20,42,0.17186183068495575,0.44778649334513276,0.38035166407699117,72172.0,1,46.806528240000034,14761125202.374443,635.83583086
2020-12-27,36517,20,68,0.144888280556875,0.46285687685795457,0.3922548290880682,88788.0,1,47.75500572999999,26093552820.75143,682.6423591
2020-12-28,95100,31,66,0.17728577650923077,0.45204175562820514,0.3706724609871795,59779.0,1,1.1227539100000286,24222565862.36153,730.39736483
2020-12-29,38822,28,56,0.18124138519341462,0.46056556737804877,0.3581930376689024,56236.0,1,20.098853200000008,18710683199.35822,731.52011874
2020-12-30,10907,30,47,0.22122946732618703,0.43358885289928056,0.3451816829820144,80886.0,0,-13.815574250000054,17294574209.511234,751.61897194
2020-12-31,52391,15,68,0.14283415762317567,0.3986581066655406,0.4585077275743243,68822.0,0,-7.435828560000004,13926846860.642897,737.80339769
